Date,quater,season,place,trend,trend_rate,subway,subway_rate,land,land_rate
2017-12,17-4,겨울,삼청,4424.332383044833,0.030220028077519275,53229.58064516129,0.029011337864254822,92852,0.07036188036843521
2017-12,17-4,겨울,서촌,3302.926352609094,0.022560359049048805,50971.0,0.02778035979912146,80083,0.06068571991497649
2017-12,17-4,겨울,성수,4035.0852593548025,0.027561308526500603,68336.32258064517,0.03724485744127349,94953,0.07195398727678487
2017-12,17-4,겨울,신사,10387.61509573322,0.07095172619817611,174047.48387096773,0.09485985607634288,130376,0.09879701584150163
2017-12,17-4,겨울,신촌,10397.79427413272,0.07102125421515282,147204.38709677418,0.08022975491078338,27544,0.02087243821208137
2017-12,17-4,겨울,연남,9230.000041354311,0.06304473449466984,9505.451612903225,0.005180688349445587,60341,0.04572552258768523
2017-12,17-4,겨울,을지로,2928.9545400498487,0.020005976218533818,266089.0,0.14502458571714172,23055,0.017470740015231485
2017-12,17-4,겨울,이태원,14006.865584906676,0.09567271050341178,56353.06451612903,0.030713707952388005,99802,0.07562848818044383
2017-12,17-4,겨울,익선,12856.939790539993,0.08781823963996609,176126.1935483871,0.09599280035361085,25821,0.019566774145881247
2017-12,17-4,겨울,장충,1308.3200911385754,0.008936369708593317,100797.29032258065,0.054936826664923076,66121,0.050105521602564346
2017-12,17-4,겨울,청담,3635.592871663893,0.024832609566395335,84177.80645161291,0.045878828163595266,145743,0.11044190249576588
2017-12,17-4,겨울,한남,3267.1185087449867,0.022315776600606258,29130.74193548387,0.015876920056171112,78715,0.059649069629101985
2017-12,17-4,겨울,혜화,15020.829386286036,0.10259850447510803,98824.6129032258,0.05386167239136988,59380,0.044997290917564325
2017-12,17-4,겨울,홍대,22750.63398287197,0.1553962808894117,196216.09677419355,0.1069422567100181,110494,0.08373072857267351
2018-01,18-1,겨울,강남,24222.06283632658,0.16317218785645665,215429.03225806452,0.12485789358939604,115334,0.08590910174359707
2018-01,18-1,겨울,반포,3887.7811886388376,0.026190079959085018,111586.41935483871,0.06467301611018873,114407,0.08521860512233782
2018-01,18-1,겨울,삼청,4237.22723193184,0.02854412700318676,47843.93548387097,0.027729284873670816,92852,0.06916288271538727
2018-01,18-1,겨울,서촌,3065.3957780329197,0.02065007176009098,44619.8064516129,0.02586065112728731,80083,0.0596516083282682
2018-01,18-1,겨울,성수,3947.156684306405,0.026590063626809986,69012.41935483871,0.03999806907098364,97026,0.07227197969180164
2018-01,18-1,겨울,신사,11430.285447851838,0.0770002413482574,166638.64516129033,0.09658006633249704,130448,0.09716710167208933
2018-01,18-1,겨울,신촌,11462.95724463732,0.07722033526010597,130089.70967741935,0.07539711318259709,27568,0.02053463954139702
2018-01,18-1,겨울,연남,8326.841188973222,0.05609385558608664,8798.709677419354,0.005099537165961946,60341,0.044946339399573335
2018-01,18-1,겨울,을지로,3100.2237584410414,0.02088469082619678,251243.29032258064,0.1456150439861255,23055,0.01717303085559012
2018-01,18-1,겨울,이태원,11851.270118208377,0.07983620912607542,46441.967741935485,0.026916735435447207,100201,0.07463694924142206
2018-01,18-1,겨울,익선,13639.250526360958,0.09188095845292435,166051.03225806452,0.0962394989141983,25821,0.019233347634881475
2018-01,18-1,겨울,장충,1261.0833176286485,0.008495301386888494,95577.74193548386,0.05539474140049974,67600,0.05035336741868974
2018-01,18-1,겨울,청담,3213.8795853820543,0.021650334531686088,84365.12903225806,0.048896159412474084,155857,0.11609356191974447
2018-01,18-1,겨울,한남,3227.21048732376,0.021740138296568807,27608.74193548387,0.016001415067344982,79730,0.059388668406688355
2018-01,18-1,겨울,혜화,14495.4298419549,0.09764861965779034,81946.58064516129,0.04749442235785465,59582,0.04438098132456172
2018-01,18-1,겨울,홍대,27076.745036182725,0.1824027853217901,178140.61290322582,0.10324635197347283,112607,0.08387783498397035
2018-02,18-1,겨울,강남,21147.629550316826,0.13941493037024522,203891.17857142858,0.12130868951134845,117463,0.0864369050991762
2018-02,18-1,겨울,반포,3961.695284087936,0.026117323025027825,107373.03571428571,0.06388350071159211,116995,0.08609252030067442
2018-02,18-1,겨울,삼청,4997.27459148476,0.03294433957977129,46990.28571428572,0.027957707732641602,92852,0.0683265327147162
2018-02,18-1,겨울,서촌,3109.9872716531804,0.020502470874962975,44093.07142857143,0.026233958472393775,80083,0.0589302731162777
2018-02,18-1,겨울,성수,4574.846772356601,0.03015950051068874,65504.607142857145,0.03897313314451179,98906,0.07278145914661742
2018-02,18-1,겨울,신사,12592.0360326301,0.08301251081270448,160657.92857142858,0.09558629711770603,131307,0.09662421952323309
2018-02,18-1,겨울,신촌,11153.208722553349,0.07352709738743704,130228.78571428571,0.07748193640520741,27568,0.02028632505362616
2018-02,18-1,겨울,연남,9564.546879036474,0.06305390559216785,8721.82142857143,0.005189203059520006,60407,0.04445139428012171
2018-02,18-1,겨울,을지로,3302.15317645136,0.0217693171743664,240670.7857142857,0.14319137209969388,23055,0.016965366515936994
2018-02,18-1,겨울,이태원,13493.436121640862,0.08895495605679972,49689.82142857143,0.029563844604690522,104906,0.0771966488709992
2018-02,18-1,겨울,익선,13463.096529476557,0.08875494346820277,160687.7857142857,0.09560406115682693,25821,0.019000768978876998
2018-02,18-1,겨울,장충,1150.8402390761485,0.00758686979154474,91882.46428571429,0.05466710923772744,69735,0.05131554257162726
2018-02,18-1,겨울,청담,3197.3960246752204,0.021078709700563882,78624.14285714286,0.046778834674358914,157235,0.11570372605219491
2018-02,18-1,겨울,한남,3743.330297543249,0.02467776029190954,26916.464285714286,0.01601443000946275,79863,0.058768382826383705
2018-02,18-1,겨울,혜화,14010.87936674101,0.09236618064887747,78042.35714285714,0.046432690897708476,59582,0.04384430569301922
2018-02,18-1,겨울,홍대,28226.056240328966,0.18607918471473006,186788.64285714287,0.11113323116460976,113167,0.08327562925651884
2018-03,18-1,봄,강남,19101.832833628756,0.13541801895807415,208841.96774193548,0.11236177929130779,124007,0.08856213211295891
2018-03,18-1,봄,반포,3892.163915098618,0.027592594461137366,118728.25806451614,0.06387853204280941,120302,0.08591613068176138
2018-03,18-1,봄,삼청,5113.50953343699,0.03625104129914621,54523.1935483871,0.029334731452594725,92852,0.06631215246681607
2018-03,18-1,봄,서촌,3364.619787370816,0.023852692572555456,53629.709677419356,0.02885401659151816,80083,0.05719291028733933
2018-03,18-1,봄,성수,4792.309668184246,0.033973969259988177,72836.19354838709,0.03918754641316041,100629,0.07186625587583718
2018-03,18-1,봄,신사,11900.885596696526,0.08436857161235918,174964.12903225806,0.09413472331629871,134216,0.0958530979998943
2018-03,18-1,봄,신촌,9417.017302800165,0.06675976272779736,156200.32258064515,0.08403936412208636,27568,0.019688250325304628
2018-03,18-1,봄,연남,10008.822175091891,0.07095522627904326,10156.193548387097,0.005464265589250759,60734,0.043374426699689904
2018-03,18-1,봄,을지로,3762.169662362042,0.026671030319369186,271662.3548387097,0.14616059160035735,23055,0.016465199189273732
2018-03,18-1,봄,이태원,12735.343242561925,0.09028426579164092,55188.93548387097,0.029692915917281636,117713,0.08406714344684359
2018-03,18-1,봄,익선,13037.510730623537,0.09242641220152906,177632.48387096773,0.09557035955694396,25821,0.018440594589730516
2018-03,18-1,봄,장충,1290.7722250153379,0.009150630683457676,103807.35483870968,0.05585074312082073,71472,0.05104318874238873
2018-03,18-1,봄,청담,3419.6281479517083,0.024242661602275038,85703.74193548386,0.04611058323149657,160599,0.11469505636947179
2018-03,18-1,봄,한남,3461.018486299949,0.02453608881797423,29750.74193548387,0.016006583041001724,83360,0.05953324677587761
2018-03,18-1,봄,혜화,12916.176174428341,0.091566238972383,87640.06451612903,0.0471523692900922,64852,0.04631538051714509
2018-03,18-1,봄,홍대,22844.50050660011,0.16195079444126975,197391.0,0.10620089542297943,112963,0.08067483391966726
2018-04,18-2,봄,강남,20858.979965302093,0.15422175424792994,203261.26666666666,0.11115110931772347,126495,0.08960562051334361
2018-04,18-2,봄,반포,4074.5362082624893,0.03012525650008933,118413.36666666667,0.0647530012918333,121474,0.08604888055842447
2018-04,18-2,봄,삼청,5305.0008110604085,0.03922274879832929,56438.6,0.030862805792836418,92852,0.06577383355788752
2018-04,18-2,봄,서촌,3679.6660253831533,0.02720576703295564,55824.333333333336,0.03052690106028908,80083,0.056728620953951515
2018-04,18-2,봄,성수,4965.567009768142,0.03671313057282569,74459.3,0.04071722040182685,101326,0.07177658487794028
2018-04,18-2,봄,신사,10627.708396241436,0.07857641338312063,171089.2,0.09355818097634862,135269,0.09582088368093188
2018-04,18-2,봄,신촌,10315.509964903991,0.0762681610220558,149143.36666666667,0.08155735189609817,27615,0.019561715565642783
2018-04,18-2,봄,연남,9206.903319386602,0.06807163070623944,10328.433333333332,0.005647986167462069,61053,0.043248286091949625
2018-04,18-2,봄,을지로,4107.958808992425,0.030372367918033688,271733.76666666666,0.14859451630602566,23055,0.016331535483103184
2018-04,18-2,봄,이태원,11153.933634152922,0.08246708202824334,52457.53333333333,0.028685804815107206,117830,0.08346756998369326
2018-04,18-2,봄,익선,13333.790347683036,0.09858394521757298,172564.43333333332,0.09436489552748534,25869,0.018324896612986172
2018-04,18-2,봄,장충,1325.634839372295,0.009801137484203309,104180.53333333334,0.05696993844037215,72398,0.05128477579291712
2018-04,18-2,봄,청담,3436.595517228712,0.025408614907785995,85615.53333333334,0.04681787957385158,164408,0.116462159432055
2018-04,18-2,봄,한남,3415.217638157207,0.02525055665095887,29745.866666666665,0.01626618849640033,83715,0.059301431054781306
2018-04,18-2,봄,혜화,8770.054667322638,0.06484177164437652,85831.8,0.046936142538078145,64852,0.04593939445457418
2018-04,18-2,봄,홍대,20676.10519746342,0.15286966188527953,187605.76666666666,0.10259007739826143,113392,0.0803238113858181
2018-05,18-2,봄,강남,21798.389739642633,0.14780729811867155,200501.1935483871,0.10963998081933554,127962,0.09013941241236094
2018-05,18-2,봄,반포,4212.774822393073,0.028565360630646967,117743.58064516129,0.06438567120260028,122790,0.08649613518164612
2018-05,18-2,봄,삼청,6421.856700813053,0.04354437640530161,57050.58064516129,0.031196944302268752,92852,0.06540711087129411
2018-05,18-2,봄,서촌,4093.769863236529,0.02775842939922382,56130.290322580644,0.030693702343803246,80083,0.05641232994341368
2018-05,18-2,봄,성수,5981.813921529173,0.040560599390603295,73871.2258064516,0.040394970409817356,101876,0.07176382659634643
2018-05,18-2,봄,신사,11489.000621482233,0.07790291669373864,166800.25806451612,0.09121131286652574,135269,0.0952866333568376
2018-05,18-2,봄,신촌,9107.51398725908,0.061754884242052416,149624.16129032258,0.08181891530746004,27748,0.01954633731590778
2018-05,18-2,봄,연남,11041.720372582016,0.0748700649151709,10411.90322580645,0.005693536530966852,64452,0.04540148957347875
2018-05,18-2,봄,을지로,4569.525597920467,0.030984363541515614,264264.2580645161,0.1445075097691984,23055,0.016240478838772304
2018-05,18-2,봄,이태원,13255.927755828514,0.08988383495511533,55054.06451612903,0.030105190252237304,117830,0.08300219568737977
2018-05,18-2,봄,익선,14755.907921801163,0.10005467868311853,175845.2258064516,0.0961573686589467,25869,0.018222725963140347
2018-05,18-2,봄,장충,1345.9411213443955,0.009126358549821561,102903.25806451614,0.05627054403403298,74453,0.05244642684810732
2018-05,18-2,봄,청담,3294.3110259648925,0.022337577120428265,82564.41935483871,0.045148665672354114,161749,0.11393976194719502
2018-05,18-2,봄,한남,4058.2791560842174,0.027517779259687857,30272.58064516129,0.016553942161378083,85369,0.06013591142863382
2018-05,18-2,봄,혜화,10161.200391888886,0.06889956522045858,90358.64516129032,0.0494107787939635,64852,0.04568325888753248
2018-05,18-2,봄,홍대,21890.506949393348,0.14843191287444513,195327.70967741936,0.10681096687511103,113392,0.07987596514795355
2018-06,18-2,여름,강남,18068.94019387028,0.14576663809791277,198773.46666666667,0.11220306272083402,128934,0.09028213956360902
2018-06,18-2,여름,반포,4018.5481596155823,0.03241862826356773,115109.1,0.06497644672413734,123314,0.08634690429325766
2018-06,18-2,여름,삼청,4733.991934309092,0.03819029127568684,52546.76666666667,0.029661444532555137,93037,0.06514634943908892
2018-06,18-2,여름,서촌,3281.744807268091,0.02647465222188485,50345.73333333333,0.02841901170038649,80083,0.056075702162908934
2018-06,18-2,여름,성수,5575.322712584793,0.0449775160803355,71930.0,0.040602835161313904,103088,0.07218425863878672
2018-06,18-2,여름,신사,9898.160896412252,0.07985092771028708,167644.16666666666,0.09463128687505216,137369,0.09618849356813104
2018-06,18-2,여름,신촌,7219.018328765642,0.05823761774962101,138279.4,0.07805554962331976,27824,0.019482915687234224
2018-06,18-2,여름,연남,9809.236523728685,0.07913355266161397,10189.433333333332,0.005751701404428341,64528,0.0451837831895432
2018-06,18-2,여름,을지로,4023.0616986261502,0.032455040106234484,258082.23333333334,0.14568150115524936,23055,0.016143567465827523
2018-06,18-2,여름,이태원,11560.914144391054,0.09326477203893666,53986.03333333333,0.030473877553823595,118228,0.08278558639556957
2018-06,18-2,여름,익선,11343.331198387348,0.0915094762547844,169515.4,0.09568755517175297,25888,0.018127290156380087
2018-06,18-2,여름,장충,1262.136606568412,0.010181970164592057,100756.0,0.05687445098725628,75620,0.05295062119999468
2018-06,18-2,여름,청담,3049.0170465225956,0.02459717944750295,82305.96666666666,0.04645983035394499,163266,0.11432208570270208
2018-06,18-2,여름,한남,3837.1828323936375,0.030955509025083594,30073.7,0.016975913857789602,85645,0.05997032468491859
2018-06,18-2,여름,혜화,8241.245532483805,0.06648417904538399,84792.3,0.04786330849226578,64852,0.04541065440441755
2018-06,18-2,여름,홍대,18036.142365977918,0.14550204985657222,187221.46666666667,0.10568222368589035,113392,0.0793993234476302
2018-07,18-3,여름,강남,18502.811503043755,0.1449493417614311,217968.67741935485,0.12343737169587916,129858,0.09014942987556188
2018-07,18-3,여름,반포,3936.3470339381433,0.03083698449935759,114331.90322580645,0.06474705357792838,124579,0.08648466651625332
2018-07,18-3,여름,삼청,3534.572306935405,0.02768951784512261,49280.16129032258,0.027907741875788775,93037,0.0645877227997709
2018-07,18-3,여름,서촌,2673.5828216276527,0.020944604557845043,45705.903225806454,0.025883611498570207,80083,0.05559485586351724
2018-07,18-3,여름,성수,5240.928791374279,0.041056959284445346,72044.06451612903,0.04079911882499525,104033,0.07222131588538502
2018-07,18-3,여름,신사,10315.274745311528,0.08080892377762468,168604.51612903227,0.09548205996122253,138924,0.09644318714312987
2018-07,18-3,여름,신촌,8002.308235517557,0.0626893545945457,136567.38709677418,0.07733918250174526,27963,0.019412346621774067
2018-07,18-3,여름,연남,10188.211873895374,0.07981352480428167,9617.612903225807,0.0054465296244310315,66219,0.045970252867977575
2018-07,18-3,여름,을지로,4106.722170470765,0.03217168781668074,256951.7741935484,0.14551380516945894,23055,0.01600513719432826
2018-07,18-3,여름,이태원,12106.83081972982,0.09484381105261562,49453.83870967742,0.028006096760636923,118228,0.08207570419479686
2018-07,18-3,여름,익선,11856.98830806094,0.09288656754913674,166970.7741935484,0.09455685908863347,25888,0.017971849563512037
2018-07,18-3,여름,장충,1322.9541194284136,0.010363902197251326,98217.03225806452,0.055621075749245824,78367,0.05440358215172079
2018-07,18-3,여름,청담,3227.144400431551,0.025281155598147444,83511.12903225806,0.04729300740429237,164604,0.11427063989309082
2018-07,18-3,여름,한남,4095.2047081535206,0.03208146106485051,29222.58064516129,0.01654897663148951,87271,0.060584876516426876
2018-07,18-3,여름,혜화,8577.039117792408,0.06719174403206454,81696.41935483871,0.046265323079994904,64852,0.045021260348149045
2018-07,18-3,여름,홍대,19963.272402856328,0.15639045956459932,185680.25806451612,0.10515218655568737,113514,0.07880317256460542
2018-08,18-3,여름,강남,17275.45688226125,0.1369523476998149,205460.32258064515,0.12070165222546862,134963,0.09189921271852475
2018-08,18-3,여름,반포,3907.714026337145,0.030978666074868978,109931.58064516129,0.06458143961309189,128350,0.08739627862764351
2018-08,18-3,여름,삼청,3727.6892400011707,0.029551507458983963,48079.54838709677,0.02824526339531615,93037,0.06335089656938114
2018-08,18-3,여름,서촌,3016.994696544429,0.023917428610175605,45742.12903225807,0.026872101051710458,80083,0.05453023904431301
2018-08,18-3,여름,성수,5550.5350915660365,0.04400224069099559,68750.6129032258,0.0403888812433642,105659,0.07194548814583705
2018-08,18-3,여름,신사,9725.10303078775,0.0770964091292174,161095.7741935484,0.0946388376474496,142115,0.09676916351513484
2018-08,18-3,여름,신촌,7380.650554844393,0.05851060425937482,129085.7741935484,0.07583394218535508,27963,0.0190406087983233
2018-08,18-3,여름,연남,9896.614807964948,0.07845608029176152,9294.58064516129,0.005460281705600284,66609,0.045355502322623344
2018-08,18-3,여름,을지로,4363.7233989287115,0.034593711082081556,251498.0,0.1477473789105232,23055,0.015698645919441534
2018-08,18-3,여름,이태원,12035.379758139963,0.09541128345083455,47934.3870967742,0.02815998557933181,120647,0.08215114006692097
2018-08,18-3,여름,익선,11763.922761979822,0.09325928983485994,159460.0,0.09367787036506067,25888,0.017627696619496962
2018-08,18-3,여름,장충,1415.8736759296582,0.011224433905654967,93934.41935483871,0.05518359688410779,83191,0.056646543165658675
2018-08,18-3,여름,청담,3219.1985185586022,0.02552041302485418,80160.54838709677,0.047091869184739905,167368,0.11396447496183434
2018-08,18-3,여름,한남,4046.543399333444,0.03207924527755619,27909.16129032258,0.016395778209911,87806,0.05978899603567484
2018-08,18-3,여름,혜화,9261.940396181682,0.07342465615571053,77287.51612903226,0.04540405065077775,65678,0.044721564376364396
2018-08,18-3,여름,홍대,19554.760808278563,0.1550216830532552,186591.96774193548,0.1096170711481915,116186,0.07911354911282734
2018-09,18-3,가을,강남,13285.920583861092,0.11943311175581363,181686.0,0.10855215949805407,138194,0.09243535598521505
2018-09,18-3,가을,반포,3257.528851658849,0.02928339101022179,107729.83333333333,0.0643654769806082,133435,0.08925215078720618
2018-09,18-3,가을,삼청,5257.308071980355,0.04726030526317465,50507.933333333334,0.030177037499406017,93037,0.06223069174346536
2018-09,18-3,가을,서촌,3285.49089498818,0.029534754385818783,52235.0,0.031208910160281222,80083,0.05356600585672299
2018-09,18-3,가을,성수,5172.64514630186,0.04649923217077512,66094.5,0.03948956279484459,106131,0.07098902098547591
2018-09,18-3,가을,신사,7897.1684291345155,0.07099119655261421,155342.7,0.09281279541218566,145439,0.09728139962034309
2018-09,18-3,가을,신촌,5778.8106733047725,0.05194832654644096,135374.8,0.08088254946235356,27963,0.01870392245259974
2018-09,18-3,가을,연남,8863.906134378316,0.07968163630499357,9741.766666666666,0.005820425398725419,67417,0.045093957729389435
2018-09,18-3,가을,을지로,4291.51649572141,0.03857837068949709,244449.6,0.14605160534348005,23055,0.015421053969341165
2018-09,18-3,가을,이태원,11164.392985640276,0.10036174661163681,50214.63333333333,0.030001799185057198,122601,0.08200549285166758
2018-09,18-3,가을,익선,11418.26288370342,0.1026438972323205,160598.56666666668,0.09595302458064392,25888,0.017315994151303582
2018-09,18-3,가을,장충,1199.5750826373298,0.010783519591269258,93559.83333333333,0.055899309526388136,84550,0.05655389777088682
2018-09,18-3,가을,청담,2579.6668517432363,0.023189784814104313,74743.8,0.04465727078085628,171448,0.11467832838584273
2018-09,18-3,가을,한남,3399.171091844679,0.030556676771240673,27899.866666666665,0.016669367900523112,90309,0.06040598407795408
2018-09,18-3,가을,혜화,8240.540616156894,0.07407792347737832,80150.56666666667,0.047887658359253966,65678,0.043930773480736894
2018-09,18-3,가을,홍대,16149.612643288203,0.14517612682270017,183391.33333333334,0.10957104711733871,119806,0.0801359701518494
2018-10,18-4,가을,강남,13513.881630995327,0.12455075999846958,197883.4193548387,0.10784197577414072,139645,0.09211849111567304
2018-10,18-4,가을,반포,3166.244184090304,0.029181705910808414,116852.83870967742,0.06368214700531183,137343,0.09059994933796328
2018-10,18-4,가을,삼청,5341.953160867523,0.049234138956511846,57374.45161290323,0.03126777494075086,93222,0.0614950050398172
2018-10,18-4,가을,서촌,3169.02343747598,0.029207320914022613,56911.67741935484,0.031015573500467214,80083,0.05282770685679003
2018-10,18-4,가을,성수,4996.6472887222535,0.04605162559861883,76301.80645161291,0.04158275407664572,111506,0.07355626388588377
2018-10,18-4,가을,신사,7896.876793759777,0.07278160584307386,171210.70967741936,0.0933059539071191,145439,0.09594057237546902
2018-10,18-4,가을,신촌,5653.107855157631,0.05210189780693993,143614.29032258064,0.07826653121460449,28241,0.01862951274730726
2018-10,18-4,가을,연남,8311.314749784127,0.07660127540985867,10620.838709677419,0.005788116228051632,69894,0.046106411386292755
2018-10,18-4,가을,을지로,4139.468450261546,0.038151432397280034,271779.51612903224,0.14811367263539305,23564,0.015544273870526832
2018-10,18-4,가을,이태원,10569.46214616246,0.09741350257650817,56944.48387096774,0.031033452272582678,122841,0.08103353193555367
2018-10,18-4,가을,익선,11056.565589346417,0.10190289398180827,176774.29032258064,0.09633797918295628,25888,0.01707732821083851
2018-10,18-4,가을,장충,1224.7572714751172,0.011287981731762627,103579.67741935483,0.0564485751225131,85641,0.056494107899583625
2018-10,18-4,가을,청담,2816.328311287823,0.025956704457997342,85414.74193548386,0.04654909724418856,173301,0.11432007324886143
2018-10,18-4,가을,한남,3242.2529612325775,0.02988224119875345,30201.1935483871,0.0164589655546381,91536,0.060382815014961136
2018-10,18-4,가을,혜화,7718.239894339592,0.0711351979349623,87618.54838709677,0.04775012178045638,66424,0.04381738446680845
2018-10,18-4,가을,홍대,15684.87322729924,0.14455971528262412,191856.25806451612,0.10455730956018026,121360,0.08005657260767002
2018-11,18-4,가을,강남,14669.22450849507,0.11636512232499983,206819.23333333334,0.10971140696957708,140268,0.09188634675324164
2018-11,18-4,가을,반포,3308.5518047647324,0.026245425261375632,120113.7,0.06371671923801585,137812,0.09027747753413279
2018-11,18-4,가을,삼청,4090.442042039662,0.032447849462636597,56713.03333333333,0.030084565058242602,93222,0.06106759215951388
2018-11,18-4,가을,서촌,2878.862573297633,0.022836871526824204,56808.433333333334,0.03013517190005421,80083,0.05246053488350765
2018-11,18-4,가을,성수,4370.860030710956,0.03467229381107293,77741.86666666667,0.041239731116760735,113158,0.07412720810094475
2018-11,18-4,가을,신사,8393.310558987714,0.06658079364336605,178877.4,0.09488910152485734,148485,0.09726911482059405
2018-11,18-4,가을,신촌,6286.063599111263,0.04986484181421489,152362.26666666666,0.0808236176861399,28241,0.01850003078862105
2018-11,18-4,가을,연남,8434.474779799133,0.06690733303114078,10893.0,0.005778410145218295,73111,0.04789333773545107
2018-11,18-4,가을,을지로,5042.800554464915,0.040002530675092095,282520.3333333333,0.14986857251113447,23564,0.01543623545565194
2018-11,18-4,가을,이태원,25215.22016850029,0.20002231049501873,49440.433333333334,0.02622666864567356,124047,0.08126034202882601
2018-11,18-4,가을,익선,11453.0405222547,0.09085241422227538,179221.4,0.0950715832186015,25888,0.016958634505004132
2018-11,18-4,가을,장충,1233.8668041279714,0.009787774501096507,105113.8,0.055759721685710716,85884,0.056260636813495635
2018-11,18-4,가을,청담,3466.55614569941,0.027498810840831257,89628.16666666667,0.047545057152665285,173333,0.11354646920024264
2018-11,18-4,가을,한남,3129.9321166566465,0.024828506333976715,30831.033333333333,0.016354939484154663,91658,0.06004305166330612
2018-11,18-4,가을,혜화,8212.869037428592,0.0651494228359606,93222.73333333334,0.049451867075949056,66424,0.04351283754482365
2018-11,18-4,가을,홍대,15875.963063773928,0.12593769922011777,194813.76666666666,0.10334286658724469,121360,0.07950015001264299
2018-12,18-4,겨울,강남,16878.26668649727,0.1362201181744535,202945.61290322582,0.11145245325944687,139515,0.09122222679918948
2018-12,18-4,겨울,반포,3751.2715912774233,0.030275541260233987,113358.09677419355,0.062253319012765145,138992,0.090880261959452
2018-12,18-4,겨울,삼청,3344.7522432115984,0.026994628909321215,48477.0,0.02662230781620571,93222,0.06095343458892622
2018-12,18-4,겨울,서촌,2679.6247635604627,0.021626557319858904,50143.74193548387,0.027537639145632654,80083,0.052362467037662556
2018-12,18-4,겨울,성수,4063.501284100636,0.03279546622906845,70380.80645161291,0.038651308738321996,113326,0.07409848456613946
2018-12,18-4,겨울,신사,9557.163263326294,0.07713338895067731,175475.1935483871,0.09636641328368989,148886,0.09734947825842473
2018-12,18-4,겨울,신촌,7272.103009024116,0.05869125957457209,141690.09677419355,0.0778125166745169,28225,0.018454985853901897
2018-12,18-4,겨울,연남,9816.267466043611,0.07922455185082788,9892.90322580645,0.005432925199029513,73188,0.04785415428433559
2018-12,18-4,겨울,을지로,5202.883525256003,0.04199112514469775,269641.1612903226,0.14807991409926644,23564,0.015407379509702189
2018-12,18-4,겨울,이태원,10906.65672404024,0.08802480109083326,52211.45161290323,0.028673171532265604,124047,0.08110843685452501
2018-12,18-4,겨울,익선,13452.696881775184,0.10857323166167014,178651.83870967742,0.09811094420158356,25888,0.0169269326407728
2018-12,18-4,겨울,장충,1397.969677423958,0.011282651127638646,100730.67741935483,0.055318668663345213,86108,0.0563019281455371
2018-12,18-4,겨울,청담,3481.281354166065,0.028096519996475857,82037.25806451614,0.04505272885267349,173323,0.11332767097097746
2018-12,18-4,겨울,한남,3456.576971988805,0.027897137327501594,28086.354838709678,0.015424295726866507,91824,0.060039348841406125
2018-12,18-4,겨울,혜화,9728.973043815038,0.07852002118231677,94201.70967741935,0.05173312935711991,67846,0.044361274410764505
2018-12,18-4,겨울,홍대,18914.372431885266,0.15265300019985278,202992.61290322582,0.11147826443727063,121360,0.07935153527828288
2019-01,19-1,겨울,강남,17431.45008391556,0.14219029167306366,216709.90322580645,0.12128059319182584,139117,0.09073352777893726
2019-01,19-1,겨울,반포,3508.703272121997,0.028620885770003185,112285.70967741935,0.06284012531929772,138720,0.09047460032558334
2019-01,19-1,겨울,삼청,3454.09328989927,0.028175426025510937,45630.32258064516,0.0255367775433347,93222,0.06080034019284551
2019-01,19-1,겨울,서촌,2946.1568214562253,0.024032131333926728,46943.41935483871,0.026271645462714134,80083,0.0522309502441875
2019-01,19-1,겨울,성수,4206.227562377532,0.034310669568999815,73696.7741935484,0.04124402418843049,113492,0.0740206411487248
2019-01,19-1,겨울,신사,8993.526999728902,0.07336120753608442,174492.96774193548,0.0976541003458118,148886,0.09710496932003172
2019-01,19-1,겨울,신촌,7018.264521652646,0.05724877015787223,130731.03225806452,0.07316295612165502,28225,0.018408633176107192
2019-01,19-1,겨울,연남,9278.745123506058,0.07568776373279117,9717.41935483871,0.005438304231166419,76701,0.050025175314104435
2019-01,19-1,겨울,을지로,5350.079952251634,0.04364120169135066,260494.87096774194,0.14578462730185784,23587,0.015383682222314982
2019-01,19-1,겨울,이태원,9492.888737782625,0.07743455719101328,44519.51612903226,0.024915120372307562,124209,0.08101037796886087
2019-01,19-1,겨울,익선,16963.01403660087,0.13836920634297328,185056.09677419355,0.10356570168901012,25888,0.016884417915431816
2019-01,19-1,겨울,장충,1316.5112566335144,0.010738929846365488,98603.19354838709,0.055182774880833084,86122,0.05616964770213299
2019-01,19-1,겨울,청담,3020.941734222687,0.024642160247632525,85898.19354838709,0.04807248636348463,173440,0.11311933881537756
2019-01,19-1,겨울,한남,3240.923938170076,0.02643657973606194,27978.387096774193,0.01565796178733757,92008,0.06000855699795467
2019-01,19-1,겨울,혜화,8655.71777026,0.07060565979698052,83082.67741935483,0.046496797107076326,68188,0.04447290979671912
2019-01,19-1,겨울,홍대,17715.161728400486,0.14450455934937018,191006.83870967742,0.10689600409385663,121360,0.07915223108068623
2019-02,19-1,겨울,강남,17572.322606328682,0.1445365525636193,197329.7857142857,0.11768190146474002,138581,0.09049915888241071
2019-02,19-1,겨울,반포,3418.864625116146,0.02812097852210098,104511.60714285714,0.06232776572065642,138753,0.09061148203874365
2019-02,19-1,겨울,삼청,3673.4896055529484,0.03021532983202173,43760.17857142857,0.0260973324634258,93222,0.060877844649238295
2019-02,19-1,겨울,서촌,2501.8745099632624,0.02057851569869594,44267.28571428572,0.026399756816656423,80083,0.05229753098029381
